label,n,p,k,ph,temperature,rainfall,humidity,state,year,season,area,production,fertilizer,pesticide,yield
groundnut,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,1566372.0,2143341,254065538.4,548230.2,1.559375
groundnut,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Summer     ,27842.0,60032,4515972.4,9744.7,2.154482759
guar_seed,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Whole Year ,134104.0,75335,21751668.8,46936.4,0.6435
jowar,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,39119.0,52271,6345101.8,13691.65,1.292380952
jowar,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,36381.0,44570,5900998.2,12733.35,1.247647059
maize,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,310536.0,549680,50368939.2,108687.6,1.835238095
maize,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,95598.0,245862,15505995.6,33459.3,2.710526316
maize,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Summer     ,3090.0,6356,501198.0,1081.5,1.765
moong(green_gram),75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,63056.0,21073,10227683.2,22069.6,0.383103448
moong(green_gram),75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Summer     ,23775.0,28084,3856305.0,8321.25,1.164827586
moth,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,12126.0,997,1966837.2,4244.1,0.078421053
onion,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,23847.0,673001,3867983.4,8346.45,27.7052
onion,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Summer     ,1854.0,51062,300718.8,648.9,27.54
other__rabi_pulses,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,20342.0,16224,3299472.4,7119.7,0.862666667
other_cereals,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,1300.0,1224,210860.0,455.0,0.873076923
other_kharif_pulses,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,5377.0,3067,872149.4,1881.95,0.582727273
potato,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Whole Year ,121449.0,3655606,19699027.8,42507.15,28.84285714
ragi,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,11994.0,9646,1945426.8,4197.9,0.786666667
rapeseed_&mustard,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,195356.0,348435,31686743.2,68374.6,1.731578947
rice,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,809367.0,1819260,131279327.4,283278.45,2.131
rice,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Summer     ,29582.0,92755,4798200.4,10353.7,2.676153846
sesamum,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,80106.0,37025,12993193.2,28037.1,0.4725
sesamum,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Summer     ,17620.0,10919,2857964.0,6167.0,0.5156
small_millets,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,7780.0,11879,1261916.0,2723.0,1.425
soyabean,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,135651.0,323997,22002592.2,47477.85,1.619
sugarcane,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Whole Year ,161039.0,11664869,26120525.8,56363.65,66.59133333
tobacco,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,61555.0,113834,9984221.0,21544.25,1.754444444
tobacco,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,115855.0,203338,18791681.0,40549.25,1.723333333
urad,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Kharif     ,106156.0,61583,17218503.2,37154.6,0.646875
urad,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Summer     ,3795.0,5608,615549.0,1328.25,1.45875
wheat,75,38,28,7.8,28.36,477.09,41.54,Gujarat,2018,Rabi       ,797156.0,2407132,129298703.2,279004.6,3.0109375
arhar/tur,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,2108.0,2472,341917.6,737.8,1.104210526
bajra,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,424700.0,878300,68886340.0,148645.0,2.2265
barley,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Rabi       ,14900.0,57600,2416780.0,5215.0,3.945
castor_seed,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,2232.0,1505,362030.4,781.2,0.694545455
coriander,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Whole Year ,2284.0,5904,370464.8,799.4,3.366111111
cotton(lint),130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,708900.0,2016600,114983580.0,248115.0,2.7825
garlic,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Whole Year ,3293.0,42643,534124.6,1152.55,11.64190476
ginger,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Whole Year ,92.0,720,14922.4,32.2,7.245
gram,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Rabi       ,44900.0,62200,7282780.0,15715.0,1.510769231
groundnut,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,3490.0,3993,566078.0,1221.5,0.972222222
guar_seed,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,213957.0,182174,34703825.4,74884.95,0.86
horse-gram,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,289.0,145,46875.8,101.15,0.5
jowar,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,40300.0,21300,6536660.0,14105.0,0.584
maize,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,5900.0,15600,956980.0,2065.0,3.206
masoor,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Rabi       ,1260.0,632,204372.0,441.0,0.58
moong(green_gram),130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,30947.0,20902,5019603.4,10831.45,0.566875
moth,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,101.0,58,16382.2,35.35,0.713333333
onion,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Whole Year ,32010.0,780150,5192022.0,11203.5,24.73863636
peas_&_beans_(pulses),130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,15586.0,144678,2528049.2,5455.1,10.43333333
peas_&_beans_(pulses),130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Rabi       ,4142.0,4493,671832.4,1449.7,1.075625
potato,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Whole Year ,34738.0,897846,5634503.6,12158.3,25.85727273
rapeseed_&mustard,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Rabi       ,606500.0,1251400,98374300.0,212275.0,1.961818182
rice,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,1447000.0,4516000,234703400.0,506450.0,2.94952381
sesamum,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,1551.0,750,251572.2,542.85,0.513684211
sugarcane,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Whole Year ,108900.0,8519900,17663580.0,38115.0,77.968
sunflower,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,9440.0,17960,1531168.0,3304.0,2.0925
turmeric,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Whole Year ,921.0,10977,149386.2,322.35,11.2
urad,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Kharif     ,1276.0,734,206967.2,446.6,0.615
wheat,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Rabi       ,2553100.0,12573000,414112820.0,893585.0,4.825
other_oilseeds,130,48,35,7.9,23.57,1425.82,53.02,Haryana,2018,Rabi       ,3000.0,4700,486600.0,1050.0,1.47
arhar/tur,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,49.0,25,7947.8,17.15,0.486666667
bajra,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,88.0,65,14273.6,30.8,0.631666667
barley,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,20356.0,36030,3301743.2,7124.6,1.78
coriander,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,128.0,28,20761.6,44.8,0.33
cotton(lint),60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,25.0,9,4055.0,8.75,0.36
dry_chillies,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,578.0,199,93751.6,202.3,0.313
garlic,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,3596.0,1421,583271.2,1258.6,0.559
ginger,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,2223.0,8940,360570.6,778.05,3.759
gram,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,384.0,399,62284.8,134.4,1.014444444
groundnut,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,42.0,43,6812.4,14.7,0.9475
horse-gram,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,1618.0,938,262439.6,566.3,0.549
linseed,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,811.0,243,131544.2,283.85,0.295
maize,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,286780.0,725553,46515716.0,100373.0,2.600833333
masoor,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,484.0,426,78504.8,169.4,0.837777778
moong(green_gram),60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,108.0,77,17517.6,37.8,0.714285714
moth,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,16.0,10,2595.2,5.6,0.59
onion,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,640.0,4015,103808.0,224.0,6.001
other__rabi_pulses,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,9078.0,36130,1472451.6,3177.3,3.981666667
other_kharif_pulses,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,6568.0,6043,1065329.6,2298.8,0.925714286
peas_&_beans_(pulses),60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,2550.0,5253,413610.0,892.5,2.054545455
potato,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,2900.0,21312,470380.0,1015.0,5.96875
potato,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,7029.0,72777,1140103.8,2460.15,9.303333333
ragi,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,1720.0,1823,278984.0,602.0,0.9075
rapeseed_&mustard,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,8533.0,4693,1384052.6,2986.55,0.501818182
rice,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,71810.0,114896,11647582.0,25133.5,1.623636364
sannhamp,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,8.0,3,1297.6,2.8,0.25
sesamum,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,327.0,147,53039.4,114.45,0.442222222
small_millets,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,5012.0,4060,812946.4,1754.2,0.7925
soyabean,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,554.0,931,89858.8,193.9,1.59625
sugarcane,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Whole Year ,1585.0,38538,257087.0,554.75,17.335
turmeric,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,274.0,170,44442.8,95.9,0.688888889
urad,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Kharif     ,7001.0,4699,1135562.2,2450.35,0.732727273
wheat,60,20,40,6.0,20.73,1409.89,54.9,Himachal Pradesh,2018,Rabi       ,319002.0,564634,51742124.4,111650.7,1.594166667
arhar/tur,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,231040.0,234342,37474688.0,80864.0,0.985
bajra,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,130.0,75,21086.0,45.5,0.6025
castor_seed,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,41.0,26,6650.2,14.35,0.49
gram,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,189673.0,221169,30764960.6,66385.55,1.182916667
groundnut,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,30072.0,31046,4877678.4,10525.2,0.924166667
horse-gram,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,17053.0,11291,2765996.6,5968.55,0.625714286
jowar,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,2046.0,1401,331861.2,716.1,0.622777778
linseed,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,39768.0,19521,6450369.6,13918.8,0.53
maize,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,255145.0,443992,41384519.0,89300.75,1.8175
maize,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,5944.0,11324,964116.8,2080.4,1.835789474
masoor,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,57262.0,50087,9287896.4,20041.7,0.854166667
moong(green_gram),68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,30365.0,22664,4925203.0,10627.75,0.734166667
niger_seed,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,4743.0,2601,769314.6,1660.05,0.511764706
other__rabi_pulses,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,14497.0,10157,2351413.4,5073.95,0.696086957
other_kharif_pulses,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,24612.0,15141,3992066.4,8614.2,0.573043478
peas_&_beans_(pulses),68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,49614.0,62188,8047390.8,17364.9,1.227916667
ragi,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,14027.0,11295,2275179.4,4909.45,0.790666667
rapeseed_&mustard,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,236853.0,164643,38417556.6,82898.55,0.710833333
rice,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,1527103.0,2894101,247696106.6,534486.05,1.817916667
safflower,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,775.0,454,125705.0,271.25,0.60625
sesamum,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,14634.0,5128,2373634.8,5121.9,0.366818182
soyabean,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,6099.0,4557,989257.8,2134.65,0.76
sunflower,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,358.0,198,58067.6,125.3,0.62625
sunflower,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,705.0,325,114351.0,246.75,0.674285714
urad,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Kharif     ,128669.0,108197,20870111.8,45034.15,0.77125
wheat,68,22,30,6.1,23.57,1221.23,59.06,Jharkhand,2018,Rabi       ,163847.0,302559,26575983.4,57346.45,1.921666667
arhar/tur,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,212755.0,179987,34508861.0,74464.25,0.758431373
bajra,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,327080.0,628340,53052376.0,114478.0,1.517916667
banana,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,26541.39,1853026,4305013.458,9289.4865,48.04833333
barley,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,28978.0,57407,4700231.6,10142.3,2.018611111
castor_seed,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,1403.0,524,227566.6,491.05,0.237777778
coriander,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,279980.0,378236,45412756.0,97993.0,1.6896
cotton(lint),70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,454869.0,879215,73779751.8,159204.15,1.405
dry_chillies,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,87838.93,217551,14247474.45,30743.6255,2.919069767
garlic,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,178156.61,1807956,28897002.14,62354.8135,10.2886
ginger,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,24963.81,414281,4049129.982,8737.3335,16.105
gram,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,3103330.0,3997699,503360126.0,1086165.5,1.403137255
groundnut,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,215697.0,398873,34986053.4,75493.95,1.47625
horse-gram,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,1852.0,699,300394.4,648.2,0.216666667
jowar,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,74655.0,163418,12109041.0,26129.25,1.665490196
jute,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,409.0,195,66339.8,143.15,0.367575758
linseed,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,37745.0,26876,6122239.0,13210.75,0.812325581
maize,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,1256645.0,4090669,203827819.0,439825.75,2.330588235
masoor,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,420593.0,329311,68220184.6,147207.55,0.677083333
mesta,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,29.0,9,4703.8,10.15,0.355714286
moong(green_gram),70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,95295.0,38283,15456849.0,33353.25,0.43627451
moong(green_gram),70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Summer     ,406.0,118,65853.2,142.1,0.255925926
niger_seed,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,17681.0,5323,2867858.2,6188.35,0.248648649
onion,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,149843.45,3683098,24304607.59,52445.2075,23.08392157
other__rabi_pulses,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,21572.0,16587,3498978.4,7550.2,0.715454545
peas_&_beans_(pulses),70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,64696.0,50205,10493691.2,22643.6,0.7708
potato,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,145736.5,3309669,23638460.3,51007.775,21.3004
rapeseed_&mustard,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,707437.0,1040754,114746281.4,247602.95,0.7016
rice,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,2794020.0,5238850,453190044.0,977907.0,1.444901961
safflower,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,13.0,4,2108.6,4.55,0.263333333
sesamum,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,247793.0,138545,40192024.6,86727.55,0.559411765
small_millets,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,82094.0,57059,13315646.8,28732.9,0.555555556
soyabean,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,5418888.0,5809838,878943633.6,1896610.8,0.9452
sugarcane,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,107902.0,5276970,17501704.4,37765.7,35.49571429
sweet_potato,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,5297.72,80333,859290.184,1854.202,17.05294118
turmeric,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Whole Year ,13665.88,238285,2216605.736,4783.058,19.05916667
urad,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Kharif     ,2436898.0,1132524,395264855.6,852914.3,0.448627451
urad,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Summer     ,4234.0,1948,686754.8,1481.9,0.303478261
wheat,70,40,20,7.4,25.6,1044.75,48.93,Madhya Pradesh,2018,Rabi       ,7721549.0,25276038,1252435248.0,2702542.15,3.141764706
arhar/tur,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,1261309.0,834489,204584319.8,441458.15,0.568709677
bajra,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,609587.4,332231,98875076.28,213355.59,0.408
castor_seed,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,12534.0,3649,2033014.8,4386.9,0.2745
cotton(lint),75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,4218738.0,6593117,684279303.6,1476558.3,1.536923077
gram,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,1694220.0,1396800,274802484.0,592977.0,0.852903226
groundnut,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,217336.0,203522,35251899.2,76067.6,0.689090909
groundnut,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,26839.0,35102,4353285.8,9393.65,1.436896552
jowar,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,530306.0,429671,86015633.2,185607.1,0.718846154
jowar,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,1908957.0,767530,309632825.4,668134.95,0.55
linseed,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,7014.0,2732,1137670.8,2454.9,0.336363636
maize,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,707963.0,1364959,114831598.6,247787.05,1.515
maize,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,201409.0,379865,32668539.8,70493.15,1.349230769
maize,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,17135.0,20570,2779297.0,5997.25,1.0155
moong(green_gram),75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,481049.0,203771,78026147.8,168367.15,0.366896552
niger_seed,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,10929.0,1336,1772683.8,3825.15,0.123076923
other__rabi_pulses,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,109680.0,51185,17790096.0,38388.0,0.4368
other_cereals,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,46642.0,21610,7565332.4,16324.7,0.400740741
other_cereals,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,13043.0,4423,2115574.6,4565.05,0.405416667
other_cereals,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,12402.0,7309,2011604.4,4340.7,0.5
other_kharif_pulses,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,87264.0,41185,14154220.8,30542.4,0.395357143
other_summer_pulses,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,2030.0,648,329266.0,710.5,0.426363636
ragi,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,80297.0,93472,13024173.4,28103.95,1.000833333
rapeseed_&mustard,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,5738.0,1979,930703.6,2008.3,0.383636364
rice,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,1417445.0,3143748,229909579.0,496105.75,1.657916667
rice,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,47541.0,132050,7711150.2,16639.35,2.755833333
safflower,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,25122.0,11965,4074788.4,8792.7,0.446923077
sesamum,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,36932.0,6270,5990370.4,12926.2,0.1896
sesamum,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,875.0,96,141925.0,306.25,0.095454545
sesamum,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,1385.0,183,224647.0,484.75,0.20125
soyabean,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,4075174.0,4610936,660993222.8,1426310.9,1.232857143
sugarcane,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Whole Year ,1162836.0,89770489,188611999.2,406992.6,65.7037931
sunflower,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,16026.0,2610,2599417.2,5609.1,0.113571429
sunflower,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,285.0,437,46227.0,99.75,1.25
tobacco,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Whole Year ,460.0,803,74612.0,161.0,1.75
urad,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Kharif     ,366614.0,154473,59464790.8,128314.9,0.41137931
wheat,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Rabi       ,834423.25,1249407,135343451.1,292048.1375,1.388666667
other_oilseeds,75,43,26,7.1,26.93,2077.63,64.7,Maharashtra,2018,Summer     ,83.0,15,13462.6,29.05,0.12
arhar/tur,58,17,37,5.9,19.92,1486.52,80.21,Manipur,2018,Kharif     ,534.0,560,86614.8,186.9,1.046666667
banana,58,17,37,5.9,19.92,1486.52,80.21,Manipur,2018,Whole Year ,6584.0,91375,1067924.8,2304.4,13.71111111
cowpea(lobia),58,17,37,5.9,19.92,1486.52,80.21,Manipur,2018,Kharif     ,964.0,981,156360.8,337.4,1.052222222
dry_chillies,58,17,37,5.9,19.92,1486.52,80.21,Manipur,2018,Whole Year ,525.0,4044,85155.0,183.75,8.655
ginger,58,17,37,5.9,19.92,1486.52,80.21,Manipur,2018,Kharif     ,5493.0,79657,890964.6,1922.55,12.255
gram,58,17,37,5.9,19.92,1486.52,80.21,Manipur,2018,Rabi       ,849.0,786,137707.8,297.15,0.925555556
