label,n,p,k,ph,temperature,rainfall,humidity,soil_moisture,soil_type,organic_carbon,sunlight_hours,wind_speed,region,altitude,season,irrigation_type,fertilizer,pesticide,yield
wheat,179,67,138,8.0,27.9,2262.85,67.58,34.46,Clay,0.98,9.08,10.08,Central,828,Kharif,Canal,342.51,21.99,9.02
wheat,56,96,30,8.17,28.84,1734.68,85.93,31.59,Sandy,0.59,7.86,8.7,East,1585,Kharif,Rainfed,231.03,1.56,8.53
wheat,82,31,85,7.09,16.04,394.33,71.9,42.23,Sandy,1.5,5.88,15.03,West,1134,Rabi,Drip,158.35,8.61,7.47
wheat,74,46,69,6.12,11.5,776.35,54.45,32.21,Sandy,0.76,7.85,13.23,Central,192,Kharif,Drip,86.01,15.26,7.55
wheat,97,24,103,6.6,38.11,2725.85,81.33,46.7,Loamy,1.53,8.97,11.36,South,1758,Zaid,Canal,116.87,7.39,8.93
wheat,135,96,43,7.19,31.19,550.36,52.71,57.96,Sandy,0.87,9.96,8.64,East,457,Zaid,Rainfed,348.79,17.83,11.39
wheat,35,81,65,5.08,17.99,1078.83,41.52,48.04,Clay,0.66,7.77,10.54,West,2005,Zaid,Sprinkler,205.61,0.57,5.91
wheat,44,35,95,7.33,30.29,576.43,38.38,55.9,Silt,1.28,9.48,6.98,Central,910,Rabi,Drip,175.18,16.39,9.63
wheat,68,35,64,7.57,32.44,2517.86,82.67,63.39,Silt,0.34,10.4,8.91,South,276,Rabi,Drip,348.8,17.59,11.0
wheat,139,44,87,6.03,23.38,1627.29,52.12,30.28,Sandy,1.06,6.4,4.6,South,2067,Rabi,Rainfed,105.18,14.77,7.86
wheat,91,93,25,6.68,30.39,1757.69,84.47,53.46,Clay,1.35,6.09,8.53,East,1366,Kharif,Sprinkler,71.52,10.3,7.41
wheat,131,41,114,5.3,35.17,2673.71,79.3,25.64,Sandy,0.55,9.56,9.76,East,1538,Kharif,Rainfed,102.62,14.71,7.63
wheat,118,60,50,7.56,26.31,710.22,83.27,28.54,Silt,1.09,10.59,3.23,North,197,Zaid,Rainfed,119.2,8.47,6.63
wheat,111,53,126,6.35,26.09,2140.53,32.51,39.73,Sandy,1.57,9.22,10.18,West,1066,Kharif,Canal,63.37,7.65,9.24
wheat,31,64,117,5.39,31.82,346.37,42.99,15.26,Loamy,0.68,5.03,16.57,South,588,Zaid,Canal,214.12,22.86,6.52
wheat,33,55,135,7.53,15.15,578.42,58.79,34.41,Clay,1.51,6.45,3.18,South,1322,Zaid,Canal,99.01,10.23,6.88
wheat,117,92,73,6.02,26.51,2383.98,63.34,51.66,Clay,0.8,10.45,4.77,North,207,Zaid,Rainfed,240.34,20.56,11.15
wheat,97,46,42,5.35,38.45,2372.3,34.11,29.64,Silt,1.32,4.38,5.45,North,1448,Kharif,Canal,241.61,20.36,10.48
wheat,121,46,27,7.01,13.21,2374.27,66.96,59.72,Clay,1.46,4.89,1.3,South,1058,Zaid,Sprinkler,282.61,11.68,10.23
wheat,90,75,71,8.03,12.72,441.72,86.48,43.99,Loamy,0.92,5.3,12.15,South,1837,Zaid,Drip,118.08,12.93,5.84
wheat,117,73,20,5.93,13.8,2584.94,65.75,27.26,Clay,1.37,4.2,15.39,East,672,Rabi,Sprinkler,110.52,1.86,10.51
wheat,68,75,137,7.21,30.12,1866.39,39.21,28.26,Sandy,0.81,4.14,8.83,South,942,Kharif,Sprinkler,77.96,14.76,7.23
wheat,147,24,105,7.72,24.29,2567.44,78.86,44.4,Sandy,0.84,7.29,8.41,South,907,Rabi,Drip,281.07,16.59,12.58
wheat,156,89,131,7.48,18.81,1284.97,54.72,29.99,Sandy,0.88,4.5,15.02,North,1747,Rabi,Canal,100.99,15.27,7.8
wheat,116,65,138,6.4,39.61,2357.19,38.65,15.7,Loamy,1.4,10.73,16.33,East,923,Zaid,Canal,117.73,8.2,9.15
wheat,174,23,37,6.52,33.08,873.81,79.81,45.35,Sandy,0.83,9.34,14.79,East,992,Rabi,Canal,333.01,19.34,9.59
wheat,133,67,119,7.8,23.15,913.91,44.46,54.9,Sandy,0.53,9.95,12.84,North,1177,Kharif,Rainfed,190.76,7.91,7.57
wheat,114,75,143,4.93,21.18,2776.11,53.08,20.91,Silt,1.04,6.84,6.95,South,656,Kharif,Sprinkler,229.21,17.68,9.89
wheat,163,68,128,7.01,24.87,1522.91,36.65,27.24,Sandy,1.44,8.53,11.88,South,1104,Zaid,Rainfed,86.78,15.63,7.0
wheat,76,45,125,5.66,12.57,2752.88,75.32,30.2,Loamy,0.32,10.16,15.79,West,420,Kharif,Canal,281.71,3.03,10.32
wheat,101,17,36,7.84,11.66,1642.99,59.48,43.99,Sandy,0.73,7.12,6.46,East,1294,Rabi,Rainfed,157.75,24.27,7.88
wheat,170,79,74,6.53,31.35,1898.68,37.8,39.99,Sandy,1.32,5.42,7.31,Central,768,Kharif,Drip,123.16,9.3,9.03
wheat,42,63,143,5.24,13.91,319.03,64.83,21.7,Sandy,1.34,6.24,12.53,Central,1213,Rabi,Sprinkler,151.4,15.36,4.36
wheat,98,28,117,5.75,34.6,808.65,70.9,21.11,Loamy,0.33,4.86,12.65,Central,1904,Rabi,Rainfed,228.22,4.01,7.25
wheat,91,16,131,8.02,12.59,1948.02,60.78,51.06,Sandy,0.46,5.49,3.68,West,2019,Zaid,Sprinkler,71.91,13.38,7.06
wheat,149,45,147,6.91,38.62,1406.37,45.34,28.53,Loamy,1.48,6.3,5.96,North,1804,Zaid,Drip,239.32,3.66,10.16
wheat,94,33,45,6.76,19.33,880.11,66.62,16.35,Clay,0.39,5.53,8.04,West,250,Rabi,Drip,345.39,20.24,10.19
wheat,122,67,72,6.97,18.03,2317.96,43.86,15.84,Silt,1.31,9.1,14.33,East,1842,Zaid,Rainfed,337.93,13.31,10.41
wheat,115,90,85,6.99,21.93,433.57,47.74,50.21,Clay,1.2,8.44,1.7,East,1006,Kharif,Drip,92.59,10.99,9.26
wheat,109,88,26,6.88,23.95,2778.77,31.22,33.34,Sandy,0.58,6.85,13.67,South,1637,Rabi,Sprinkler,157.95,20.93,7.98
wheat,137,36,51,5.34,17.02,2101.78,50.61,26.49,Loamy,0.72,6.0,15.12,East,1128,Zaid,Sprinkler,246.49,18.68,8.63
wheat,176,40,94,6.93,15.23,1698.02,85.69,34.6,Clay,1.08,6.53,8.61,South,407,Rabi,Rainfed,335.63,19.93,10.39
wheat,44,17,48,6.76,37.45,1622.4,52.78,50.77,Sandy,1.33,4.11,13.99,South,1554,Rabi,Canal,115.32,10.24,7.51
wheat,175,32,81,5.8,28.36,2473.24,57.86,51.23,Sandy,1.35,10.63,7.23,South,1143,Kharif,Sprinkler,302.26,9.94,10.91
wheat,157,55,97,7.39,39.35,335.62,85.7,29.1,Clay,1.23,5.29,9.06,East,768,Kharif,Canal,312.83,18.12,8.96
wheat,165,41,41,6.4,27.99,1598.66,66.88,57.62,Silt,1.21,6.6,14.36,East,1282,Rabi,Rainfed,309.18,7.15,10.56
wheat,106,40,144,5.89,24.03,989.75,78.08,55.97,Clay,0.72,8.39,1.76,North,993,Rabi,Canal,218.97,24.89,9.88
wheat,108,38,70,7.09,12.14,967.81,69.46,59.93,Clay,0.77,5.42,2.49,Central,1077,Kharif,Sprinkler,195.05,6.89,9.29
wheat,96,79,52,7.76,11.6,1782.76,82.7,39.87,Clay,0.54,5.52,8.05,East,916,Rabi,Drip,316.49,5.72,9.49
wheat,93,41,60,7.56,27.72,664.52,48.89,39.1,Silt,1.52,7.31,5.15,Central,246,Kharif,Sprinkler,180.54,2.34,6.97
wheat,161,99,79,6.02,21.36,2477.61,58.75,46.33,Sandy,1.5,8.75,3.93,East,2197,Kharif,Canal,177.74,12.73,10.18
wheat,89,17,50,7.18,37.63,1483.86,60.51,33.58,Clay,0.53,9.42,11.12,West,1167,Rabi,Canal,116.77,5.91,5.85
wheat,104,99,119,7.48,11.2,1586.21,64.46,20.16,Clay,0.88,8.66,17.39,Central,1612,Zaid,Sprinkler,186.46,17.92,6.8
wheat,151,24,138,7.62,32.91,1775.54,73.76,35.48,Silt,1.49,10.41,11.25,North,1253,Kharif,Rainfed,322.87,13.15,10.8
wheat,120,73,42,7.72,39.18,2409.15,81.45,28.1,Clay,1.33,8.08,2.8,East,491,Kharif,Rainfed,232.48,18.78,9.49
wheat,91,20,137,5.16,35.42,2421.06,37.64,53.87,Loamy,0.51,9.77,5.2,South,1434,Zaid,Rainfed,309.36,12.48,10.76
wheat,165,43,47,6.19,30.02,1294.09,48.44,62.14,Silt,1.49,9.75,14.99,North,1459,Rabi,Drip,261.99,12.55,7.88
wheat,141,98,57,7.56,17.28,1805.31,35.68,42.58,Silt,1.23,6.66,8.19,East,1449,Kharif,Drip,77.1,1.57,5.03
wheat,93,38,86,8.0,18.93,2472.79,61.27,33.82,Loamy,1.2,6.24,3.6,South,259,Rabi,Rainfed,329.34,15.59,9.0
wheat,42,64,98,6.93,23.38,1676.51,53.04,20.01,Silt,1.38,8.14,1.41,Central,815,Kharif,Sprinkler,162.43,2.9,7.53
wheat,45,46,128,5.01,36.21,1816.17,82.18,59.5,Clay,0.68,8.82,15.96,North,431,Kharif,Rainfed,146.67,9.54,8.85
wheat,86,82,145,8.2,24.91,1876.01,40.15,40.83,Sandy,1.2,9.71,15.11,North,1350,Kharif,Sprinkler,103.41,6.61,6.32
wheat,123,42,85,5.57,11.62,1854.68,57.37,24.46,Sandy,1.41,4.9,3.73,West,1688,Rabi,Rainfed,127.41,0.58,6.57
wheat,109,53,94,4.81,15.87,1353.11,48.94,34.78,Sandy,1.26,7.89,6.21,South,549,Zaid,Sprinkler,71.53,13.41,5.45
wheat,31,78,26,6.99,32.16,1157.14,37.33,32.24,Loamy,0.75,6.07,17.87,South,1301,Zaid,Sprinkler,290.21,8.62,9.55
wheat,139,74,75,7.49,30.28,837.25,81.95,54.43,Loamy,0.32,4.56,10.19,South,721,Kharif,Sprinkler,84.86,12.83,6.73
wheat,51,85,146,6.37,34.46,803.61,75.91,29.86,Sandy,1.36,4.73,13.26,West,382,Zaid,Drip,226.72,15.72,6.75
wheat,148,29,36,7.86,33.76,1259.04,67.76,32.4,Clay,0.6,5.24,10.3,Central,528,Kharif,Canal,126.43,6.72,7.24
wheat,108,71,81,7.23,16.27,1349.18,83.24,28.01,Silt,0.32,8.45,4.53,East,1045,Rabi,Canal,132.43,23.8,6.49
wheat,163,90,62,5.62,17.79,590.05,73.85,15.91,Sandy,0.59,5.99,5.26,North,958,Rabi,Sprinkler,168.21,14.88,5.03
wheat,49,61,38,7.07,24.93,658.0,38.17,41.12,Loamy,1.52,7.25,13.21,South,1214,Rabi,Drip,253.78,1.89,7.09
wheat,115,50,45,7.05,25.64,1459.64,71.61,47.77,Clay,0.72,8.34,12.15,Central,410,Zaid,Drip,274.87,21.13,6.68
wheat,143,43,25,6.57,25.26,995.86,71.88,32.42,Clay,0.59,4.84,2.58,North,1414,Rabi,Sprinkler,278.24,21.69,9.32
wheat,129,51,142,6.88,14.98,684.96,66.54,60.96,Loamy,1.11,6.94,3.49,Central,1664,Rabi,Sprinkler,69.49,20.59,8.13
wheat,32,30,77,7.47,37.44,992.21,39.8,30.51,Silt,1.58,9.34,12.07,South,564,Kharif,Rainfed,246.67,17.02,8.54
wheat,112,79,67,6.75,25.57,2673.9,51.07,44.67,Sandy,1.0,4.63,13.45,South,1509,Zaid,Canal,199.22,14.89,9.43
wheat,156,29,140,6.28,24.24,1216.19,86.41,27.5,Silt,0.68,8.57,11.8,South,640,Rabi,Sprinkler,150.76,9.25,7.85
wheat,103,63,87,7.55,29.05,459.21,53.29,21.0,Loamy,1.39,6.69,4.77,Central,8,Zaid,Canal,155.59,10.13,4.93
wheat,168,84,132,6.77,28.37,757.34,53.92,56.92,Silt,0.47,6.04,14.34,South,10,Kharif,Canal,103.14,24.46,8.16
wheat,139,22,139,7.11,23.9,2432.55,52.86,51.49,Loamy,1.43,7.02,9.41,North,2017,Kharif,Rainfed,72.17,11.77,9.7
wheat,57,59,30,6.72,31.57,1808.61,51.01,41.48,Silt,0.72,8.52,14.27,Central,1702,Zaid,Drip,231.5,0.09,8.99
wheat,80,18,41,7.26,25.03,2168.7,49.33,36.72,Sandy,1.42,8.65,17.91,East,686,Zaid,Drip,236.46,8.79,9.29
wheat,172,59,78,7.87,29.99,2133.96,30.76,22.94,Silt,0.51,5.56,13.2,East,1947,Rabi,Drip,321.23,13.41,9.38
wheat,41,71,21,5.63,33.42,879.9,85.97,38.31,Loamy,0.61,9.68,6.26,South,1439,Zaid,Rainfed,296.41,18.37,8.85
wheat,69,33,64,8.05,18.69,1109.07,71.85,49.82,Loamy,0.52,5.35,14.97,East,1145,Rabi,Sprinkler,135.49,12.63,5.27
wheat,95,29,86,5.1,13.21,864.22,85.07,54.32,Loamy,1.02,8.8,14.26,East,553,Rabi,Sprinkler,127.93,18.18,6.05
wheat,104,60,124,7.06,10.18,2170.77,66.9,32.41,Loamy,0.81,7.41,13.66,East,1937,Kharif,Drip,292.53,0.91,11.61
wheat,179,95,118,6.19,13.6,2684.12,35.65,58.64,Sandy,0.48,8.42,13.39,South,1618,Kharif,Rainfed,298.39,6.38,12.74
wheat,102,42,149,7.87,14.95,1130.41,42.08,39.15,Clay,0.48,6.24,11.56,North,1632,Kharif,Rainfed,145.12,19.4,5.92
wheat,124,83,113,5.94,34.17,2404.21,37.85,47.94,Silt,1.23,6.92,9.73,East,2116,Rabi,Canal,109.43,5.28,9.84
wheat,49,28,84,7.43,15.91,668.16,60.05,43.19,Clay,0.99,6.93,14.12,South,1824,Kharif,Rainfed,298.86,22.06,9.03
wheat,71,36,58,6.32,39.11,649.02,77.14,64.96,Silt,1.58,4.51,5.45,East,1585,Kharif,Canal,109.73,19.16,7.7
wheat,137,89,110,5.94,38.81,2188.84,81.08,61.97,Sandy,1.05,9.74,5.03,East,841,Rabi,Drip,172.63,19.82,10.83
wheat,168,44,145,7.13,30.5,2079.35,32.41,59.75,Silt,1.15,6.72,8.22,North,641,Rabi,Sprinkler,314.17,24.3,12.92
wheat,165,20,75,6.5,20.14,418.78,79.21,53.4,Clay,1.51,10.57,7.28,South,1367,Rabi,Sprinkler,291.03,20.02,10.87
wheat,42,54,120,7.16,29.8,1544.55,49.86,61.89,Sandy,0.89,8.25,7.8,East,737,Rabi,Canal,232.33,20.58,9.81
wheat,115,50,98,6.49,26.53,1199.3,73.05,20.57,Silt,1.45,6.4,4.3,East,863,Rabi,Sprinkler,193.0,23.35,7.96
wheat,156,91,106,8.08,11.19,1374.87,50.93,62.78,Clay,1.49,5.36,9.16,East,1951,Zaid,Drip,114.67,21.91,7.89
wheat,149,24,29,5.1,39.71,1883.07,84.93,54.29,Silt,0.6,8.92,7.5,West,975,Kharif,Rainfed,91.08,4.6,8.24
wheat,60,50,31,5.33,27.75,2161.79,52.22,17.97,Loamy,1.13,8.85,9.56,East,27,Zaid,Canal,128.95,18.28,7.04
wheat,125,32,111,7.79,22.39,856.2,51.63,46.0,Sandy,0.51,4.84,6.02,South,1990,Rabi,Drip,293.2,14.89,7.05
wheat,157,94,25,7.82,22.67,1133.52,42.64,62.73,Clay,1.3,9.94,4.45,Central,24,Zaid,Rainfed,278.94,3.93,8.93
wheat,174,90,37,6.57,32.94,1179.52,67.88,50.16,Loamy,1.28,7.88,10.8,West,777,Rabi,Rainfed,171.54,7.56,11.18
wheat,67,95,66,4.97,23.57,2393.73,44.47,44.87,Loamy,1.34,6.54,7.01,East,2113,Rabi,Rainfed,106.13,5.68,7.45
wheat,68,17,137,6.5,14.98,2780.13,67.24,19.74,Sandy,1.13,5.92,10.73,East,1567,Kharif,Rainfed,91.28,1.1,8.71
wheat,101,28,135,7.6,29.63,447.07,30.22,49.13,Loamy,0.44,6.15,7.2,East,2098,Zaid,Drip,204.55,16.19,8.44
wheat,54,63,101,7.95,15.47,2144.41,77.11,52.75,Loamy,1.18,8.2,11.47,West,1383,Kharif,Drip,286.27,15.9,9.04
wheat,149,15,35,5.84,21.7,2667.13,82.38,41.52,Clay,0.89,8.6,2.61,East,326,Kharif,Sprinkler,320.27,16.11,12.78
wheat,82,71,54,7.14,35.06,2361.07,64.37,23.3,Loamy,1.46,6.97,2.49,East,1659,Zaid,Canal,325.38,4.24,8.79
wheat,179,64,104,8.09,32.01,881.1,33.29,64.01,Loamy,0.44,6.09,5.77,South,1287,Kharif,Drip,269.44,9.14,10.51
wheat,101,73,121,6.27,12.38,556.77,64.01,58.58,Clay,0.84,6.17,11.86,South,1138,Zaid,Drip,163.43,21.62,9.9
wheat,160,23,76,7.96,26.5,359.36,62.0,48.04,Sandy,0.65,7.09,13.19,East,378,Zaid,Rainfed,306.13,20.71,8.99
wheat,60,39,42,7.11,13.65,1448.28,34.73,59.47,Sandy,1.53,4.89,5.71,North,704,Rabi,Canal,185.86,13.11,8.58
wheat,98,39,50,5.79,24.47,2383.2,72.86,44.51,Silt,0.54,5.05,8.01,East,2177,Rabi,Sprinkler,114.57,15.2,8.6
wheat,81,23,37,6.37,35.35,1464.13,70.94,41.57,Loamy,0.32,9.51,4.9,South,211,Kharif,Sprinkler,61.16,21.67,6.12
wheat,156,40,122,6.99,23.56,1210.18,84.46,47.18,Clay,1.59,7.06,2.67,East,11,Zaid,Canal,111.61,10.96,7.53
wheat,156,34,39,8.03,26.34,2241.84,51.48,41.3,Silt,0.4,6.87,4.73,North,1753,Kharif,Sprinkler,105.06,8.23,7.48
wheat,46,41,61,7.19,37.19,1119.75,30.64,48.52,Sandy,0.52,8.11,12.87,West,720,Zaid,Sprinkler,328.46,22.1,9.74
wheat,88,29,61,6.66,12.75,882.85,37.87,56.9,Clay,1.18,4.51,2.07,South,947,Zaid,Sprinkler,62.11,1.42,6.39
wheat,148,70,78,7.38,39.21,2094.55,76.7,61.12,Sandy,1.37,9.24,11.71,North,205,Zaid,Rainfed,227.9,21.07,11.89
wheat,125,48,102,5.66,20.94,2064.57,31.32,36.77,Sandy,1.39,8.36,6.44,Central,2158,Zaid,Drip,234.02,9.0,10.16
wheat,141,51,26,7.13,28.66,1917.2,53.02,48.81,Silt,1.56,4.24,2.23,Central,2033,Kharif,Canal,301.59,10.33,9.55
wheat,94,99,49,6.5,20.58,1388.53,32.13,45.08,Sandy,0.84,8.15,14.6,South,1425,Kharif,Sprinkler,75.62,21.18,8.81
wheat,131,41,90,4.91,21.41,1569.39,82.71,15.8,Sandy,1.38,10.99,2.4,Central,126,Zaid,Sprinkler,196.21,10.39,7.88
wheat,168,63,26,7.81,17.8,1516.74,42.81,51.76,Loamy,0.36,6.75,12.23,Central,1416,Rabi,Sprinkler,152.44,2.76,9.71
wheat,78,52,146,4.87,18.47,1196.43,34.42,33.6,Loamy,1.32,7.02,7.86,East,1582,Rabi,Sprinkler,77.78,0.22,7.51
wheat,92,15,108,5.52,39.67,2661.15,35.4,36.1,Loamy,0.48,7.71,6.6,West,1835,Rabi,Rainfed,185.2,8.72,8.24
wheat,112,61,149,8.12,24.39,373.37,45.37,39.48,Clay,0.85,8.54,12.63,South,1326,Rabi,Drip,304.61,1.08,6.98
wheat,158,82,140,6.49,15.56,1589.19,89.96,34.42,Clay,1.35,5.64,7.3,North,911,Zaid,Canal,269.82,1.38,11.09
wheat,126,65,147,8.16,14.41,2374.43,88.98,25.09,Silt,1.11,8.29,16.04,North,369,Kharif,Drip,151.18,14.6,6.51
wheat,166,94,96,7.23,15.65,1863.1,80.29,41.51,Silt,1.43,4.59,9.68,East,1016,Kharif,Canal,155.36,24.69,8.8
wheat,173,31,93,6.77,26.53,1083.53,30.28,15.59,Silt,0.34,8.23,2.25,East,158,Kharif,Canal,336.81,20.38,9.55
wheat,105,32,34,7.66,36.38,1231.58,57.41,36.24,Sandy,1.07,6.9,2.27,North,1618,Zaid,Canal,250.19,22.79,9.01
wheat,55,62,144,6.44,37.63,1698.93,30.74,59.01,Sandy,0.68,8.35,12.74,East,1027,Kharif,Sprinkler,117.76,16.03,10.13
wheat,142,37,104,7.43,35.01,1477.72,76.57,37.04,Sandy,0.72,6.46,11.97,South,725,Rabi,Rainfed,128.66,7.42,8.6
wheat,95,87,50,6.42,20.07,1060.0,84.96,61.06,Silt,0.39,8.1,5.27,East,1259,Rabi,Canal,87.7,19.56,8.13
wheat,54,82,31,5.05,14.07,305.5,42.7,23.74,Clay,0.9,5.64,4.67,West,152,Kharif,Drip,210.66,21.79,6.12
wheat,151,54,86,6.02,27.09,2397.31,65.16,37.33,Sandy,0.36,10.51,3.58,East,783,Kharif,Drip,97.27,4.09,8.32
wheat,99,18,34,6.31,20.08,414.34,38.31,62.18,Clay,1.17,8.61,1.39,East,852,Zaid,Rainfed,203.87,11.17,9.23
wheat,122,62,78,4.99,33.04,1782.42,33.32,24.95,Silt,1.25,10.37,10.36,Central,1466,Zaid,Drip,296.77,3.15,8.53
wheat,59,99,20,5.33,32.68,750.55,56.46,59.52,Sandy,1.49,10.33,11.75,Central,1025,Rabi,Canal,338.5,8.91,8.41
wheat,105,61,52,6.88,10.43,1900.72,78.49,15.98,Loamy,0.46,4.53,13.99,West,51,Kharif,Rainfed,107.52,17.12,6.41
wheat,154,53,124,6.08,34.66,2666.93,74.65,59.32,Loamy,0.42,6.22,12.24,South,1776,Zaid,Canal,119.85,9.54,10.11
wheat,132,32,20,7.09,12.64,1338.01,69.63,55.77,Loamy,1.03,9.13,11.57,West,2157,Kharif,Canal,88.11,11.62,7.61
wheat,118,53,38,5.62,20.87,2611.46,72.22,60.26,Clay,1.46,10.76,4.11,West,228,Kharif,Rainfed,282.67,4.81,11.07
wheat,140,60,36,6.31,35.49,560.97,82.94,60.97,Sandy,1.23,5.84,2.3,West,2158,Kharif,Rainfed,279.13,2.89,10.52
wheat,51,88,110,7.37,34.92,806.65,36.35,43.53,Clay,1.49,9.65,3.03,East,1602,Kharif,Rainfed,146.61,0.58,7.08
wheat,37,31,128,7.47,26.59,2109.95,73.29,40.77,Loamy,1.08,5.72,9.55,Central,449,Zaid,Drip,260.29,0.23,8.46
wheat,46,93,59,8.09,31.96,1850.47,44.24,26.64,Clay,1.4,9.12,4.18,East,1584,Kharif,Rainfed,319.52,18.41,10.34
wheat,49,75,46,5.8,27.41,2407.67,59.14,62.69,Sandy,1.57,4.86,14.39,East,1243,Zaid,Drip,254.75,20.99,11.81
wheat,148,43,33,5.57,28.57,1449.64,70.53,29.88,Loamy,0.8,9.65,1.45,South,649,Rabi,Sprinkler,326.03,12.85,11.34
wheat,176,81,71,5.23,35.1,2253.65,89.05,45.8,Loamy,0.56,7.74,7.89,Central,1709,Zaid,Canal,349.32,1.79,10.66
wheat,151,58,112,5.08,23.38,1653.49,83.95,37.54,Loamy,0.82,6.45,3.38,East,253,Rabi,Rainfed,245.59,13.64,7.88
wheat,73,39,24,5.67,27.61,444.85,81.65,17.59,Loamy,1.49,7.57,7.76,Central,470,Kharif,Sprinkler,117.78,4.13,6.48
wheat,133,37,61,5.01,12.33,1407.88,32.27,28.6,Sandy,1.26,5.68,17.5,West,1415,Rabi,Canal,204.12,16.66,7.56
wheat,154,15,130,6.47,21.93,2795.4,59.4,61.02,Silt,0.84,8.12,16.93,East,1595,Zaid,Canal,179.99,22.93,10.88
wheat,128,55,61,8.14,22.28,1264.78,38.08,44.36,Loamy,0.94,9.1,13.08,East,939,Zaid,Canal,65.01,9.29,6.78
wheat,87,91,43,5.09,24.31,2164.29,33.26,20.61,Sandy,0.32,4.59,16.17,Central,1966,Rabi,Rainfed,295.84,15.69,8.32
wheat,69,47,59,5.01,23.28,1937.75,57.63,21.79,Loamy,0.4,8.37,16.86,North,218,Rabi,Rainfed,248.53,17.71,6.88
wheat,173,47,81,6.11,39.01,1317.37,71.56,28.59,Silt,1.29,10.87,9.72,East,2029,Rabi,Drip,69.81,24.3,8.72
wheat,44,69,137,5.81,22.22,2025.74,67.01,41.82,Silt,0.62,6.78,14.28,East,794,Kharif,Canal,77.32,21.65,7.2
wheat,144,27,32,5.6,22.95,1749.38,37.29,36.27,Clay,1.48,6.06,9.25,Central,694,Rabi,Canal,325.71,21.83,7.54
wheat,132,17,141,7.97,35.32,925.06,79.48,21.36,Loamy,1.38,8.35,14.03,East,2012,Zaid,Drip,346.24,5.36,8.52
wheat,89,24,42,4.91,37.85,993.37,89.17,55.29,Clay,0.71,7.18,8.51,East,1116,Rabi,Drip,211.02,9.15,8.36
wheat,135,60,81,5.37,31.04,525.27,69.18,62.35,Loamy,0.42,7.58,14.26,South,1513,Rabi,Sprinkler,94.77,1.92,6.53
wheat,125,67,120,7.69,23.86,2607.24,51.02,42.31,Loamy,1.44,10.62,2.1,Central,17,Zaid,Drip,305.48,6.16,10.77
wheat,161,39,68,4.84,34.36,2165.43,53.53,46.15,Sandy,0.61,5.88,14.62,East,281,Rabi,Sprinkler,103.03,23.59,6.06
wheat,110,76,109,5.06,27.26,2053.37,83.67,28.97,Loamy,1.46,6.68,13.7,East,610,Rabi,Rainfed,306.9,10.07,8.0
wheat,40,61,85,6.33,26.21,1588.07,60.22,64.28,Silt,0.46,4.06,8.52,South,1027,Zaid,Canal,164.92,9.25,8.87
wheat,116,95,54,7.17,37.55,1480.86,66.49,26.84,Loamy,0.92,6.5,10.96,South,705,Zaid,Rainfed,168.02,22.72,8.9
wheat,47,38,88,7.53,18.33,922.91,50.73,38.61,Loamy,1.33,8.38,15.49,East,1659,Rabi,Canal,171.25,14.0,6.38
wheat,76,40,73,7.06,35.28,568.37,40.14,16.18,Clay,1.07,9.27,13.89,Central,1210,Rabi,Sprinkler,186.82,2.73,7.44
wheat,54,66,79,7.91,15.47,817.72,89.45,40.36,Sandy,1.53,8.12,15.95,North,1998,Zaid,Rainfed,270.85,3.35,7.22
wheat,103,73,79,8.02,26.43,1873.1,45.62,30.42,Silt,1.31,6.01,2.41,East,1421,Zaid,Drip,168.71,0.15,8.25
wheat,148,58,99,7.02,28.4,399.24,30.79,16.52,Loamy,1.21,4.65,15.37,East,88,Kharif,Drip,267.53,14.01,8.92
wheat,128,30,65,6.94,33.53,2412.51,31.78,44.6,Loamy,0.6,5.02,8.74,West,250,Kharif,Rainfed,171.41,6.79,9.31
wheat,119,78,45,7.84,22.65,1077.32,41.59,36.84,Clay,1.57,8.36,15.88,North,320,Rabi,Sprinkler,194.81,14.93,6.82
wheat,71,88,79,4.83,14.66,1608.26,32.62,18.58,Clay,0.72,4.07,4.0,South,1985,Rabi,Rainfed,230.27,8.01,8.36
wheat,159,39,147,5.94,14.37,460.16,83.44,52.06,Sandy,0.64,9.61,11.26,Central,958,Kharif,Canal,274.5,15.47,10.19
wheat,88,18,149,7.84,21.35,368.35,58.33,60.5,Sandy,0.76,6.01,15.75,East,720,Rabi,Rainfed,222.71,6.6,8.53
wheat,108,25,134,7.38,16.72,729.5,44.99,48.11,Sandy,0.75,4.05,15.93,East,1444,Zaid,Sprinkler,284.6,11.8,8.06
wheat,140,84,66,7.33,13.92,878.59,47.24,52.49,Clay,1.17,7.76,15.64,Central,1134,Kharif,Drip,306.47,1.98,10.08
wheat,46,86,55,5.41,11.53,606.76,34.88,15.93,Clay,0.35,5.64,6.93,North,2124,Kharif,Drip,138.93,15.55,4.49
wheat,37,99,55,6.47,32.5,2029.7,30.52,43.18,Silt,0.47,5.13,2.26,North,2038,Zaid,Sprinkler,195.78,13.48,8.79
wheat,177,98,76,5.58,27.81,1826.68,61.72,55.88,Silt,1.38,4.69,16.0,West,726,Zaid,Rainfed,342.69,23.68,10.21
wheat,179,29,130,6.29,23.02,1502.17,67.71,28.51,Sandy,0.3,7.81,2.99,Central,1092,Rabi,Rainfed,177.83,3.25,12.47
wheat,51,62,86,5.05,14.62,2327.35,38.28,36.99,Loamy,0.67,7.31,11.85,Central,1808,Rabi,Sprinkler,273.53,11.57,8.56
