label,n,p,k,ph,temperature,rainfall,humidity,soil_type
pepper,109,21,55,6.77,24.9,57.45,89.74,loamy clay 
soybean,58,66,79,8.72,20.99,93.55,19.33,loamy
guinea_corn,21,6,41,7.09,24.88,107.2,89.4,sandy loam
yam,14,48,21,6.99,29.25,53.43,84.8,loamy
maize,99,36,20,6.67,20.58,78.35,65.35,sandy loam
guinea_corn,13,30,37,6.28,20.86,106.87,91.62,sandy loam
cassava,52,70,16,7.53,33.67,67.33,66.6,sandy loam
soybean,39,76,76,6.14,19.97,69.16,15.57,loamy
orange,0,18,14,7.21,29.77,114.42,92.01,loamy
beans,1,62,23,5.61,15.44,139.03,18.37,clay
beans,25,70,16,5.76,19.63,106.36,18.91,clay
guinea_corn,16,10,41,6.74,24.77,105.76,85.64,sandy loam
soybean,30,75,81,6.41,19.42,68.52,16.81,loamy
guinea_corn,9,16,36,5.89,23.78,106.98,92.93,sandy loam
maize,79,45,20,5.72,23.81,89.96,59.25,sandy loam
soybean,52,60,79,8.38,19.45,75.63,18.23,loamy
beans,9,69,20,5.59,19.31,129.34,23.96,clay
soybean,51,72,75,7.1,18.89,80.11,14.99,loamy
maize,90,57,24,6.16,18.93,82.34,72.8,sandy loam
maize,76,44,17,5.86,20.42,65.28,62.55,sandy loam
rice,99,55,35,6.5,21.72,277.96,80.24,clay
cassava,44,58,18,6.81,28.04,72.5,65.07,sandy loam
maize,64,35,23,5.68,23.02,63.04,61.89,sandy loam
yam,17,58,20,6.43,28.07,39.24,85.92,loamy
yam,4,44,19,6.92,27.96,43.26,83.53,loamy
maize,78,37,22,6.33,25.34,74.52,63.32,sandy loam
guinea_corn,8,28,37,6.08,23.88,108.31,86.21,sandy loam
tomatoes,118,18,52,6.56,28.05,20.76,90.83,sandy loam
soybean,43,66,79,7.98,19.46,74.59,15.23,loamy
cassava,29,67,21,6.62,29.79,63.02,63.39,sandy loam
orange,37,24,13,7.85,19.14,108.02,90.71,loamy
beans,37,64,22,5.95,17.48,121.94,18.83,clay
soybean,43,79,79,7.81,19.41,80.25,18.98,loamy
yam,21,51,15,6.68,29.36,48.3,89.19,loamy
soybean,26,80,83,7.53,17.08,71.31,16.15,loamy
rice,70,36,42,6.95,21.84,202.38,80.73,clay
rice,60,55,44,7.84,23.0,263.96,82.32,clay
soybean,42,79,85,6.13,17.22,76.58,15.82,loamy
maize,87,35,25,6.18,21.45,65.89,63.16,sandy loam
rice,90,44,38,7.47,23.84,241.2,83.88,clay
orange,32,25,9,7.8,10.36,101.15,93.76,loamy
soybean,22,72,85,6.39,18.87,88.51,15.66,loamy
orange,36,29,13,7.83,20.68,109.75,90.92,loamy
soybean,39,76,76,6.14,19.97,69.16,15.57,loamy
pepper,84,25,52,6.13,24.37,44.21,81.25,loamy clay 
maize,83,57,19,6.88,25.73,98.74,70.75,sandy loam
yam,17,52,17,6.36,27.88,44.64,86.45,loamy
tomatoes,104,25,51,6.47,28.96,23.56,93.88,sandy loam
soybean,22,78,76,8.62,17.85,76.32,19.09,loamy
soybean,59,70,84,7.55,17.33,82.62,18.75,loamy
maize,74,58,18,6.73,20.04,109.02,56.36,sandy loam
yam,36,38,15,6.32,28.36,58.0,87.6,loamy
tomatoes,116,25,50,6.09,29.26,28.71,92.92,sandy loam
yam,26,54,17,6.27,28.55,49.49,88.96,loamy
orange,39,9,15,7.99,25.35,116.76,91.81,loamy
rice,75,54,36,7.02,26.29,257.49,84.57,clay
orange,21,17,15,7.46,23.98,118.49,91.55,loamy
orange,12,20,10,6.53,24.45,109.47,93.11,loamy
tomatoes,106,10,49,6.35,27.73,20.21,92.01,sandy loam
soybean,42,67,77,6.11,18.99,78.71,15.94,loamy
guinea_corn,25,17,40,6.61,18.91,111.28,87.75,sandy loam
soybean,57,68,81,8.08,17.17,72.79,17.3,loamy
rice,76,49,42,5.21,24.96,196.96,84.48,clay
guinea_corn,24,21,42,7.0,20.82,109.44,87.23,sandy loam
tomatoes,106,20,51,6.34,29.73,20.49,90.97,sandy loam
guinea_corn,40,27,45,5.89,21.66,112.43,94.79,sandy loam
yam,38,36,21,6.56,28.03,36.12,84.88,loamy
pepper,102,14,52,6.51,26.79,57.74,89.65,loamy clay 
beans,11,72,20,5.95,19.52,113.33,24.93,clay
rice,90,44,38,7.47,23.84,241.2,83.88,clay
soybean,39,71,84,8.14,20.28,82.52,16.4,loamy
guinea_corn,11,10,45,6.4,22.63,109.04,88.46,sandy loam
tomatoes,116,25,50,6.09,29.26,28.71,92.92,sandy loam
pepper,101,20,48,6.21,24.68,57.06,82.75,loamy clay 
guinea_corn,39,17,45,6.92,18.1,104.88,90.42,sandy loam
orange,36,29,13,7.83,20.68,109.75,90.92,loamy
soybean,22,64,82,6.47,19.49,87.51,17.17,loamy
beans,31,75,18,5.82,15.47,88.89,21.44,clay
cassava,56,79,15,7.45,29.48,71.89,63.2,sandy loam
yam,27,56,20,6.42,29.21,51.54,87.11,loamy
pepper,90,14,52,6.39,24.85,59.68,89.2,loamy clay 
guinea_corn,15,6,41,6.9,19.01,108.68,88.84,sandy loam
beans,28,66,23,6.0,21.54,120.69,24.25,clay
pepper,95,12,51,6.68,25.76,44.22,84.17,loamy clay 
guinea_corn,9,8,40,6.55,22.49,111.66,89.92,sandy loam
pepper,114,8,50,6.58,24.75,57.96,88.31,loamy clay 
pepper,83,9,45,6.05,25.85,46.85,89.13,loamy clay 
soybean,27,62,77,6.58,18.2,70.18,14.71,loamy
orange,4,6,7,6.71,23.01,112.67,91.12,loamy
beans,27,80,15,5.79,19.07,86.22,21.21,clay
guinea_corn,21,21,38,6.33,22.55,104.9,89.33,sandy loam
beans,22,70,19,5.52,18.24,69.45,21.08,clay
cassava,37,79,19,7.14,27.54,69.41,69.35,sandy loam
tomatoes,95,13,46,6.13,29.84,23.28,93.76,sandy loam
beans,13,60,25,5.69,17.14,128.26,20.61,clay
tomatoes,84,29,49,6.25,29.94,20.39,93.91,sandy loam
yam,21,39,20,7.06,28.14,46.76,82.12,loamy
cassava,29,76,15,7.03,28.54,69.69,64.2,sandy loam
pepper,98,8,51,6.26,26.18,49.43,86.52,loamy clay 
maize,84,44,21,5.85,21.87,107.27,61.91,sandy loam
guinea_corn,20,27,41,5.7,20.51,110.58,92.52,sandy loam
pepper,111,6,53,6.31,26.49,46.06,88.59,loamy clay 
beans,40,78,20,5.67,19.19,80.15,20.83,clay
guinea_corn,40,9,41,5.78,24.38,106.13,85.4,sandy loam
beans,3,77,25,5.61,24.85,62.21,22.89,clay
rice,74,35,40,6.98,26.49,242.86,80.16,clay
soybean,28,58,81,6.18,17.48,93.35,16.54,loamy
maize,61,44,17,6.93,26.1,102.27,71.57,sandy loam
guinea_corn,13,7,43,7.01,18.2,109.66,91.12,sandy loam
orange,20,20,10,6.98,11.87,106.06,93.68,loamy
tomatoes,120,16,51,6.55,28.0,23.29,91.64,sandy loam
guinea_corn,23,30,44,6.12,20.94,103.03,85.43,sandy loam
cassava,53,67,17,7.3,31.78,61.47,69.02,sandy loam
guinea_corn,8,23,44,7.13,18.47,108.48,89.69,sandy loam
beans,25,76,24,5.57,15.33,135.33,24.92,clay
tomatoes,110,14,51,6.09,27.02,21.26,91.67,sandy loam
guinea_corn,8,26,36,6.8,18.78,102.52,87.4,sandy loam
orange,8,7,10,6.93,28.26,105.21,91.98,loamy
cassava,40,68,17,7.73,34.13,70.41,65.15,sandy loam
rice,74,35,40,6.98,26.49,242.86,80.16,clay
rice,71,46,40,7.24,20.28,191.95,82.12,clay
orange,4,13,6,7.56,15.63,101.47,94.26,loamy
maize,61,41,17,6.02,25.14,76.68,65.26,sandy loam
orange,7,20,12,6.48,16.53,110.04,94.77,loamy
yam,30,44,16,6.44,29.73,50.92,82.89,loamy
pepper,111,6,53,6.31,26.49,46.06,88.59,loamy clay 
yam,21,38,21,6.64,29.76,37.55,86.45,loamy
soybean,51,72,75,7.1,18.89,80.11,14.99,loamy
soybean,49,55,78,7.86,18.66,81.71,16.18,loamy
beans,6,77,25,5.79,20.61,69.64,24.36,clay
orange,39,24,14,7.19,30.55,106.07,90.9,loamy
rice,74,35,40,6.98,26.49,242.86,80.16,clay
pepper,97,12,47,6.77,25.29,58.29,89.64,loamy clay 
soybean,30,65,82,6.11,20.71,76.78,15.28,loamy
maize,87,60,23,6.44,20.27,62.5,63.91,sandy loam
tomatoes,111,15,54,6.19,27.71,22.06,92.91,sandy loam
beans,40,64,16,5.93,16.43,140.37,24.24,clay
orange,37,18,12,7.4,10.27,106.7,90.19,loamy
rice,81,53,42,5.18,23.68,233.7,81.04,clay
cassava,27,62,24,7.35,28.63,62.27,66.77,sandy loam
pepper,115,11,46,6.62,24.42,40.32,89.4,loamy clay 
maize,86,36,24,5.79,26.55,73.34,72.89,sandy loam
maize,61,44,17,6.93,26.1,102.27,71.57,sandy loam
beans,11,71,17,5.75,19.92,82.69,21.47,clay
beans,12,63,17,5.72,18.36,138.41,19.38,clay
orange,16,29,13,6.2,32.32,117.62,93.68,loamy
beans,35,69,23,5.58,16.79,75.45,24.97,clay
pepper,82,22,45,6.51,26.22,54.6,85.35,loamy clay 
rice,94,50,37,6.95,25.67,209.59,80.66,clay
pepper,98,25,52,6.22,25.28,49.29,83.15,loamy clay 
rice,92,35,40,6.36,22.18,200.09,80.33,clay
guinea_corn,18,27,41,7.18,22.37,104.82,92.31,sandy loam
cassava,34,66,19,7.59,32.97,73.45,60.18,sandy loam
maize,75,56,18,5.7,19.4,60.95,62.36,sandy loam
maize,73,58,21,6.6,19.97,60.65,57.68,sandy loam
tomatoes,82,20,54,6.54,29.34,21.45,90.02,sandy loam
guinea_corn,6,30,40,6.36,22.77,106.97,91.45,sandy loam
maize,63,43,17,6.81,19.29,71.32,65.47,sandy loam
guinea_corn,0,17,42,6.86,23.2,109.09,91.19,sandy loam
beans,34,60,23,5.66,20.13,100.05,24.97,clay
cassava,43,61,20,6.8,26.87,63.52,61.61,sandy loam
rice,98,53,38,5.01,20.27,270.44,81.64,clay
guinea_corn,24,21,42,7.0,20.82,109.44,87.23,sandy loam
maize,93,41,17,6.05,25.62,105.47,66.5,sandy loam
yam,31,51,25,7.2,27.54,53.02,85.57,loamy
tomatoes,90,23,54,6.16,28.56,27.27,90.46,sandy loam
pepper,106,14,45,6.42,24.47,57.27,84.16,loamy clay 
rice,99,55,35,6.5,21.72,277.96,80.24,clay
guinea_corn,18,21,35,6.37,23.28,111.14,94.94,sandy loam
tomatoes,95,16,46,6.75,27.08,24.45,90.14,sandy loam
tomatoes,86,18,45,6.57,28.97,22.26,90.72,sandy loam
soybean,53,65,76,6.72,20.19,77.34,16.42,loamy
maize,72,60,25,5.77,18.53,88.1,69.03,sandy loam
guinea_corn,3,26,39,7.08,24.38,103.6,91.19,sandy loam
soybean,20,79,77,7.65,18.55,76.33,16.03,loamy
tomatoes,85,9,53,6.45,28.21,28.79,92.87,sandy loam
cassava,21,62,24,6.85,33.49,65.45,62.73,sandy loam
tomatoes,96,13,55,6.7,29.53,21.14,94.57,sandy loam
pepper,88,29,51,6.1,24.72,48.46,88.95,loamy clay 
beans,27,80,15,5.79,19.07,86.22,21.21,clay
cassava,27,64,21,7.54,32.84,73.67,68.68,sandy loam
tomatoes,101,17,47,6.19,29.49,26.31,94.73,sandy loam
cassava,26,67,16,7.18,29.11,67.83,67.91,sandy loam
soybean,30,70,79,7.31,20.27,69.64,19.97,loamy
orange,39,28,10,7.18,31.35,109.15,91.48,loamy
yam,9,48,22,6.4,27.77,49.51,87.1,loamy
yam,31,37,21,6.71,27.24,37.31,86.4,loamy
pepper,120,20,45,6.11,25.67,54.23,88.7,loamy clay 
tomatoes,113,6,52,6.74,27.76,25.22,90.36,sandy loam
cassava,28,68,19,7.7,34.64,72.43,61.39,sandy loam
yam,36,43,22,6.39,27.83,58.37,87.17,loamy
rice,85,58,41,7.04,21.77,226.66,80.32,clay
orange,18,5,11,6.25,20.88,102.46,90.94,loamy
cassava,58,75,25,7.26,25.26,68.65,61.37,sandy loam
guinea_corn,6,18,37,5.94,19.66,108.05,89.94,sandy loam
cassava,30,64,20,6.57,33.86,68.02,61.57,sandy loam
tomatoes,107,22,54,6.63,28.0,21.62,90.85,sandy loam
soybean,52,73,79,7.84,17.26,94.0,18.75,loamy
cassava,39,60,21,6.97,34.9,64.73,63.6,sandy loam
tomatoes,120,23,55,6.73,27.84,26.48,91.61,sandy loam
beans,27,64,15,5.51,20.16,138.24,24.84,clay
beans,34,59,18,5.74,23.38,87.67,21.99,clay
orange,34,29,8,6.45,31.88,105.34,91.15,loamy
pepper,85,27,45,6.47,26.07,57.8,88.73,loamy clay 
soybean,58,63,81,6.52,19.81,78.97,14.7,loamy
cassava,28,65,23,7.41,28.39,74.24,61.89,sandy loam
yam,8,45,18,7.01,27.93,43.25,85.42,loamy
tomatoes,111,5,47,6.27,28.03,21.18,91.47,sandy loam
maize,61,60,15,6.27,24.88,91.26,68.74,sandy loam
beans,12,61,19,5.66,19.33,68.51,24.14,clay
rice,61,53,43,6.35,26.4,223.37,81.06,clay
orange,12,20,10,6.53,24.45,109.47,93.11,loamy
tomatoes,80,18,51,6.71,28.05,20.77,91.82,sandy loam
cassava,34,66,19,7.59,32.97,73.45,60.18,sandy loam
pepper,107,10,49,6.76,25.83,45.25,89.0,loamy clay 
tomatoes,102,11,47,6.5,27.99,27.15,92.78,sandy loam
orange,12,8,10,8.0,16.15,107.43,91.44,loamy
beans,31,79,25,5.9,23.19,63.38,22.31,clay
guinea_corn,37,18,39,6.42,24.15,110.23,94.51,sandy loam
maize,64,35,23,5.68,23.02,63.04,61.89,sandy loam
soybean,42,67,77,6.11,18.99,78.71,15.94,loamy
rice,89,45,36,6.44,21.33,185.5,80.47,clay
yam,35,48,15,6.98,27.11,55.04,87.45,loamy
rice,89,45,36,6.44,21.33,185.5,80.47,clay
beans,18,74,15,5.71,24.9,146.47,22.28,clay
tomatoes,102,11,47,6.5,27.99,27.15,92.78,sandy loam
yam,21,39,20,7.06,28.14,46.76,82.12,loamy
guinea_corn,6,18,37,5.94,19.66,108.05,89.94,sandy loam
beans,6,62,22,5.82,20.53,120.45,18.09,clay
guinea_corn,15,11,38,6.63,23.13,109.39,92.68,sandy loam
pepper,101,17,55,6.45,24.37,44.64,87.13,loamy clay 
yam,36,38,15,6.32,28.36,58.0,87.6,loamy
pepper,84,7,51,6.4,26.82,55.74,87.66,loamy clay 
guinea_corn,20,7,45,6.08,18.91,112.48,89.24,sandy loam
orange,13,22,5,7.76,19.67,100.17,90.5,loamy
tomatoes,114,27,48,6.53,27.82,26.32,93.04,sandy loam
soybean,52,73,79,7.84,17.26,94.0,18.75,loamy
pepper,120,24,47,6.26,26.99,58.55,89.41,loamy clay 
soybean,25,78,76,7.23,17.48,66.97,15.76,loamy
pepper,97,22,50,6.77,26.26,58.98,86.15,loamy clay 
pepper,95,12,51,6.68,25.76,44.22,84.17,loamy clay 
cassava,55,78,21,6.6,33.39,63.57,62.94,sandy loam
cassava,59,58,17,7.37,28.55,62.83,66.31,sandy loam
tomatoes,93,20,50,6.45,29.93,24.35,93.23,sandy loam
yam,21,38,21,6.64,29.76,37.55,86.45,loamy
guinea_corn,29,16,36,5.74,19.81,102.86,88.93,sandy loam
soybean,25,68,77,7.7,20.09,85.75,15.11,loamy
beans,34,60,23,5.66,20.13,100.05,24.97,clay
rice,89,45,36,6.44,21.33,185.5,80.47,clay
cassava,59,55,19,7.33,31.74,68.97,62.51,sandy loam
tomatoes,84,21,55,6.49,28.47,21.08,94.79,sandy loam
soybean,29,77,75,7.78,17.5,72.94,15.48,loamy
beans,5,65,16,5.87,21.33,109.1,18.49,clay
soybean,22,64,82,6.47,19.49,87.51,17.17,loamy
maize,90,49,21,6.47,24.84,74.05,68.36,sandy loam
orange,37,6,13,7.51,26.03,101.28,91.51,loamy
tomatoes,87,6,45,6.4,29.83,22.84,90.79,sandy loam
pepper,107,5,52,6.88,26.66,57.41,89.98,loamy clay 
orange,13,8,12,7.11,25.16,114.31,92.55,loamy
orange,27,13,6,7.34,13.36,111.23,91.36,loamy
orange,1,17,6,6.82,10.79,117.53,91.38,loamy
yam,37,50,23,6.53,29.65,56.02,88.49,loamy
maize,63,58,22,6.2,18.25,63.72,55.28,sandy loam
tomatoes,95,13,46,6.13,29.84,23.28,93.76,sandy loam
orange,7,20,12,6.48,16.53,110.04,94.77,loamy
maize,78,37,22,6.33,25.34,74.52,63.32,sandy loam
tomatoes,117,24,53,6.29,29.17,21.3,92.21,sandy loam
soybean,59,69,80,8.17,19.08,69.41,17.87,loamy
yam,33,37,19,7.18,27.93,43.48,86.55,loamy
pepper,88,29,51,6.1,24.72,48.46,88.95,loamy clay 
rice,79,42,37,6.59,24.87,295.61,82.84,clay
rice,89,54,38,6.69,24.52,230.45,83.54,clay
rice,61,52,41,6.88,24.98,204.8,83.89,clay
beans,27,59,22,5.79,21.81,130.06,23.21,clay
pepper,83,10,53,6.2,24.93,48.76,85.01,loamy clay 
guinea_corn,4,18,37,7.13,22.92,106.28,85.41,sandy loam
soybean,42,74,83,7.55,19.26,65.78,14.28,loamy
maize,65,60,22,6.61,25.37,107.91,72.52,sandy loam
tomatoes,106,20,51,6.34,29.73,20.49,90.97,sandy loam
soybean,57,68,81,8.08,17.17,72.79,17.3,loamy
yam,14,48,21,6.99,29.25,53.43,84.8,loamy
soybean,43,66,79,7.98,19.46,74.59,15.23,loamy
soybean,37,55,82,6.42,19.46,78.45,18.02,loamy
rice,88,55,45,7.73,24.64,253.72,80.41,clay
guinea_corn,36,7,37,5.78,19.87,108.32,86.36,sandy loam
rice,88,46,42,6.6,22.68,194.27,83.46,clay
orange,34,29,8,6.45,31.88,105.34,91.15,loamy
beans,3,77,25,5.61,24.85,62.21,22.89,clay
tomatoes,81,25,49,6.08,29.87,26.26,93.25,sandy loam
maize,99,39,18,6.11,19.2,87.85,68.31,sandy loam
soybean,56,67,78,8.26,17.57,77.82,16.72,loamy
beans,34,66,17,5.89,18.81,125.08,21.28,clay
orange,34,11,10,7.36,31.75,115.2,94.6,loamy
rice,85,37,39,6.36,24.53,224.68,82.74,clay
cassava,25,65,21,6.88,33.86,69.24,68.59,sandy loam
maize,99,36,20,6.67,20.58,78.35,65.35,sandy loam
tomatoes,111,5,52,6.14,29.88,21.0,94.04,sandy loam
pepper,104,23,47,6.77,26.98,42.91,86.7,loamy clay 
guinea_corn,0,5,36,6.15,24.35,105.53,90.89,sandy loam
orange,12,8,10,8.0,16.15,107.43,91.44,loamy
yam,22,37,20,6.61,27.63,39.26,86.49,loamy
maize,67,51,24,5.58,23.5,64.78,61.32,sandy loam
pepper,98,8,51,6.26,26.18,49.43,86.52,loamy clay 
rice,61,53,43,6.35,26.4,223.37,81.06,clay
rice,72,45,35,5.76,25.43,195.36,82.95,clay
beans,27,69,22,5.93,17.92,69.15,24.91,clay
pepper,95,12,51,6.68,25.76,44.22,84.17,loamy clay 
orange,28,7,9,6.73,34.59,115.57,92.13,loamy
guinea_corn,40,18,43,5.77,19.39,109.91,86.79,sandy loam
maize,63,35,16,6.27,22.03,83.73,65.36,sandy loam
pepper,109,21,55,6.77,24.9,57.45,89.74,loamy clay 
orange,20,23,11,6.41,31.85,109.95,90.12,loamy
maize,100,48,16,5.55,25.72,74.51,67.22,sandy loam
cassava,55,78,21,6.6,33.39,63.57,62.94,sandy loam
maize,99,50,15,5.57,18.15,88.08,71.09,sandy loam
maize,99,38,21,6.35,22.88,67.73,71.6,sandy loam
maize,83,57,19,6.88,25.73,98.74,70.75,sandy loam
yam,20,45,22,6.9,29.59,54.96,89.99,loamy
guinea_corn,22,26,38,6.99,22.92,110.24,85.13,sandy loam
cassava,27,62,24,7.35,28.63,62.27,66.77,sandy loam
beans,3,77,25,5.61,24.85,62.21,22.89,clay
soybean,29,75,75,7.06,19.62,88.46,18.71,loamy
orange,26,27,10,6.08,28.07,114.13,92.91,loamy
maize,87,35,25,6.18,21.45,65.89,63.16,sandy loam
pepper,97,22,50,6.77,26.26,58.98,86.15,loamy clay 
tomatoes,85,9,53,6.45,28.21,28.79,92.87,sandy loam
maize,84,57,25,6.49,22.54,64.41,67.99,sandy loam
orange,9,11,8,6.56,24.86,111.78,94.39,loamy
cassava,23,70,15,7.4,34.6,60.42,63.11,sandy loam
pepper,85,25,47,6.3,26.11,58.48,87.64,loamy clay 
soybean,53,73,77,7.33,19.71,73.64,18.1,loamy
yam,13,47,20,6.54,29.22,43.14,87.94,loamy
soybean,27,79,82,6.31,17.07,70.87,17.54,loamy
rice,63,44,41,5.58,24.17,257.03,83.73,clay
cassava,44,75,22,7.57,30.03,71.21,64.15,sandy loam
tomatoes,101,17,47,6.19,29.49,26.31,94.73,sandy loam
cassava,42,73,25,6.5,34.04,73.24,67.21,sandy loam
pepper,81,18,50,6.43,26.81,58.8,88.23,loamy clay 
rice,76,60,39,6.77,20.05,208.58,80.35,clay
maize,86,55,21,6.8,21.54,109.75,59.64,sandy loam
orange,7,20,12,6.48,16.53,110.04,94.77,loamy
orange,19,7,10,6.12,14.78,100.2,91.22,loamy
orange,29,11,5,7.64,23.13,104.42,91.95,loamy
soybean,22,64,82,6.47,19.49,87.51,17.17,loamy
pepper,109,10,53,6.55,26.82,46.06,87.83,loamy clay 
tomatoes,93,20,50,6.45,29.93,24.35,93.23,sandy loam
yam,29,36,25,7.13,28.29,48.57,88.44,loamy
soybean,49,55,78,7.86,18.66,81.71,16.18,loamy
cassava,57,67,25,7.55,32.35,64.56,66.61,sandy loam
maize,66,54,21,5.92,25.19,72.12,60.2,sandy loam
cassava,52,71,16,7.08,27.74,71.79,68.54,sandy loam
guinea_corn,0,27,38,6.74,22.45,109.39,89.9,sandy loam
rice,81,45,35,6.16,26.53,218.92,80.12,clay
tomatoes,101,25,52,6.75,29.1,22.52,94.22,sandy loam
yam,17,52,17,6.36,27.88,44.64,86.45,loamy
guinea_corn,40,27,45,5.89,21.66,112.43,94.79,sandy loam
cassava,34,66,19,7.59,32.97,73.45,60.18,sandy loam
pepper,90,14,52,6.39,24.85,59.68,89.2,loamy clay 
soybean,57,57,75,7.79,17.09,87.27,18.25,loamy
pepper,91,7,53,6.46,25.14,43.53,89.28,loamy clay 
guinea_corn,6,30,40,6.36,22.77,106.97,91.45,sandy loam
pepper,84,25,52,6.13,24.37,44.21,81.25,loamy clay 
tomatoes,87,6,45,6.4,29.83,22.84,90.79,sandy loam
maize,77,36,23,6.65,24.71,88.45,56.73,sandy loam
maize,89,60,19,5.91,25.19,78.07,66.69,sandy loam
tomatoes,109,26,45,6.22,28.28,21.59,90.39,sandy loam
cassava,44,76,22,7.78,27.26,68.92,68.01,sandy loam
yam,10,56,16,6.83,28.17,36.36,81.05,loamy
tomatoes,109,26,45,6.22,28.28,21.59,90.39,sandy loam
beans,27,56,20,5.54,19.26,94.95,20.51,clay
tomatoes,113,28,48,6.17,28.88,24.44,92.49,sandy loam
pepper,95,16,55,6.61,25.27,40.13,87.55,loamy clay 
maize,60,46,22,6.63,24.89,87.93,65.61,sandy loam
beans,24,67,22,5.62,20.12,104.63,22.9,clay
pepper,105,14,50,6.42,26.21,59.66,87.69,loamy clay 
orange,39,24,14,7.19,30.55,106.07,90.9,loamy
tomatoes,115,12,52,6.69,27.51,21.02,94.96,sandy loam
guinea_corn,9,25,41,5.97,24.82,109.29,91.91,sandy loam
beans,22,70,19,5.52,18.24,69.45,21.08,clay
pepper,80,16,46,6.94,25.5,48.48,81.4,loamy clay 
beans,37,64,22,5.95,17.48,121.94,18.83,clay
tomatoes,89,25,50,6.38,27.05,25.08,91.35,sandy loam
yam,36,55,20,6.64,27.01,55.3,84.34,loamy
beans,31,55,22,5.87,22.91,109.23,21.34,clay
guinea_corn,21,21,38,6.33,22.55,104.9,89.33,sandy loam
soybean,23,72,84,6.92,19.02,79.93,17.13,loamy
soybean,52,60,79,8.38,19.45,75.63,18.23,loamy
tomatoes,84,21,55,6.49,28.47,21.08,94.79,sandy loam
guinea_corn,4,19,43,5.78,18.07,106.36,93.15,sandy loam
pepper,110,28,46,6.5,24.29,51.26,88.05,loamy clay 
soybean,31,70,77,6.49,20.89,90.46,14.32,loamy
maize,76,44,17,5.86,20.42,65.28,62.55,sandy loam
tomatoes,118,18,52,6.56,28.05,20.76,90.83,sandy loam
cassava,32,66,17,7.16,34.95,70.14,65.27,sandy loam
beans,6,62,22,5.82,20.53,120.45,18.09,clay
tomatoes,113,28,48,6.17,28.88,24.44,92.49,sandy loam
rice,88,46,42,6.6,22.68,194.27,83.46,clay
rice,67,47,44,7.87,26.73,280.4,81.79,clay
soybean,24,55,78,6.65,17.3,75.58,15.15,loamy
rice,93,53,38,7.07,26.93,290.68,81.91,clay
orange,0,12,7,6.97,20.18,116.81,90.65,loamy
orange,31,26,9,7.57,11.7,103.2,93.26,loamy
pepper,105,14,50,6.42,26.21,59.66,87.69,loamy clay 
pepper,101,11,51,6.79,25.51,44.21,84.24,loamy clay 
cassava,58,71,15,6.92,27.83,74.01,67.59,sandy loam
yam,8,50,21,6.22,28.63,50.5,89.11,loamy
soybean,29,77,75,7.78,17.5,72.94,15.48,loamy
orange,26,27,10,6.08,28.07,114.13,92.91,loamy
soybean,57,58,77,7.98,18.73,81.2,17.58,loamy
maize,98,35,18,6.25,23.8,91.76,74.83,sandy loam
pepper,81,6,55,6.11,24.89,51.71,85.87,loamy clay 
pepper,107,5,52,6.88,26.66,57.41,89.98,loamy clay 
soybean,28,74,81,8.75,18.01,81.99,18.31,loamy
pepper,107,10,49,6.76,25.83,45.25,89.0,loamy clay 
beans,16,75,21,5.68,18.51,87.05,23.62,clay
rice,91,36,45,5.95,24.44,267.98,82.45,clay
tomatoes,98,7,45,6.16,27.79,26.85,92.51,sandy loam
maize,68,40,19,6.66,26.14,107.24,66.21,sandy loam
soybean,35,66,81,6.14,19.37,85.25,15.77,loamy
beans,32,68,19,5.51,24.63,149.74,18.18,clay
maize,68,41,16,6.16,21.78,102.09,57.81,sandy loam
pepper,119,19,55,6.82,25.19,46.87,83.45,loamy clay 
maize,66,54,21,5.92,25.19,72.12,60.2,sandy loam
yam,30,37,25,7.12,29.89,54.8,80.14,loamy
soybean,54,61,77,6.21,18.81,77.54,15.22,loamy
rice,60,49,44,6.24,20.78,240.08,84.5,clay
cassava,58,75,25,7.26,25.26,68.65,61.37,sandy loam
yam,37,49,25,6.42,29.91,41.39,85.85,loamy
soybean,32,73,81,5.99,20.45,92.68,15.4,loamy
pepper,105,14,50,6.42,26.21,59.66,87.69,loamy clay 
pepper,103,17,51,6.21,25.11,44.21,80.03,loamy clay 
yam,21,44,18,7.13,27.07,50.47,86.9,loamy
beans,40,78,20,5.67,19.19,80.15,20.83,clay
orange,39,28,10,7.18,31.35,109.15,91.48,loamy
tomatoes,101,17,47,6.19,29.49,26.31,94.73,sandy loam
maize,91,55,15,6.38,18.09,78.96,72.61,sandy loam
beans,40,73,20,5.81,21.59,61.14,20.32,clay
rice,78,58,44,5.11,26.8,284.44,80.89,clay
yam,37,49,25,6.42,29.91,41.39,85.85,loamy
beans,19,78,16,5.97,20.65,67.72,23.11,clay
guinea_corn,7,23,35,7.05,19.75,102.55,88.72,sandy loam
pepper,108,22,46,6.12,26.18,53.33,86.73,loamy clay 
rice,93,53,38,7.07,26.93,290.68,81.91,clay
guinea_corn,21,6,41,7.09,24.88,107.2,89.4,sandy loam
tomatoes,114,27,48,6.53,27.82,26.32,93.04,sandy loam
orange,24,30,11,6.6,32.4,113.25,94.52,loamy
soybean,60,68,83,6.62,19.12,85.53,18.43,loamy
rice,60,49,44,6.24,20.78,240.08,84.5,clay
orange,12,8,10,8.0,16.15,107.43,91.44,loamy
orange,4,23,5,7.48,22.68,110.33,93.36,loamy
